profile,split,degree,selected_degree,profile_reversal_family,compatible_record_triples,coefficient,coefficient_times_q,evidence_status,family,source,perron_sensitivity,perron_contribution
"[1,1,7,3]","[1,0,4,1]",12,6,"[1,1,7,3]","[[1,1,1],[1,1,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,1.2529961762216324e-22,3.9156130506926014e-24
"[1,1,7,3]","[1,0,5,0]",12,6,"[1,1,7,3]","[[1,1,1],[1,1,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,4.942465324852786e-24,1.5445204140164956e-25
"[1,1,7,3]","[1,1,1,3]",12,6,"[1,1,7,3]","[[1,1,1],[1,1,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,1.72397568829644e-24,5.387424025926375e-26
"[1,1,7,3]","[1,1,2,2]",12,6,"[1,1,7,3]","[[1,1,1],[1,1,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.0010404223532694751,3.25131985396711e-05
"[1,1,7,3]","[1,1,3,1]",12,6,"[1,1,7,3]","[[1,1,1],[1,1,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,2.248480245458605e-24,7.02650076705814e-26
"[1,1,7,3]","[1,1,4,0]",12,6,"[1,1,7,3]","[[1,1,1],[1,1,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.0006504815409399554,2.0327548154373607e-05
"[1,1,9,1]","[0,0,5,1]",12,6,"[1,1,9,1]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.000457179077352464,1.42868461672645e-05
"[1,1,9,1]","[0,0,6,0]",12,6,"[1,1,9,1]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,1.1564035003516551e-24,3.613760938598922e-26
"[1,1,9,1]","[0,1,4,1]",12,6,"[1,1,9,1]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,3.49857263035789e-24,1.0933039469868405e-25
"[1,1,9,1]","[0,1,5,0]",12,6,"[1,1,9,1]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,5.2605076099416624e-23,1.6439086281067695e-24
"[1,1,9,1]","[1,0,4,1]",12,6,"[1,1,9,1]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,5.2605076099416624e-23,1.6439086281067695e-24
"[1,1,9,1]","[1,0,5,0]",12,6,"[1,1,9,1]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,3.49857263035789e-24,1.0933039469868405e-25
"[1,1,9,1]","[1,1,3,1]",12,6,"[1,1,9,1]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,1.1564035003516551e-24,3.613760938598922e-26
"[1,1,9,1]","[1,1,4,0]",12,6,"[1,1,9,1]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.000457179077352464,1.42868461672645e-05
"[1,3,1,7]","[0,0,0,6]",12,6,"[1,3,1,7]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,2.5626466509602712e-24,8.008270784250847e-26
"[1,3,1,7]","[0,0,1,5]",12,6,"[1,3,1,7]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.0011262175860486182,3.519429956401932e-05
"[1,3,1,7]","[0,1,0,5]",12,6,"[1,3,1,7]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,2.105145671802454e-23,6.578580224382669e-25
"[1,3,1,7]","[0,1,1,4]",12,6,"[1,3,1,7]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,3.5153707631025126e-22,1.0985533634695352e-23
"[1,3,1,7]","[0,2,0,4]",12,6,"[1,3,1,7]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,7.538708900893242e-24,2.355846531529138e-25
"[1,3,1,7]","[0,2,1,3]",12,6,"[1,3,1,7]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.0036588493921935242,0.00011433904350604763
"[1,3,1,7]","[0,3,0,3]",12,6,"[1,3,1,7]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,8.664769666087697e-24,2.707740520652405e-25
"[1,3,1,7]","[0,3,1,2]",12,6,"[1,3,1,7]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,2.24224812086485e-22,7.007025377702656e-24
"[1,3,1,7]","[1,0,0,5]",12,6,"[1,3,1,7]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,2.24224812086485e-22,7.007025377702656e-24
"[1,3,1,7]","[1,0,1,4]",12,6,"[1,3,1,7]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,8.664769666087697e-24,2.707740520652405e-25
"[1,3,1,7]","[1,1,0,4]",12,6,"[1,3,1,7]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.0036588493921935242,0.00011433904350604763
"[1,3,1,7]","[1,1,1,3]",12,6,"[1,3,1,7]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,7.538708900893242e-24,2.355846531529138e-25
"[1,3,1,7]","[1,2,0,3]",12,6,"[1,3,1,7]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,3.5153707631025126e-22,1.0985533634695352e-23
"[1,3,1,7]","[1,2,1,2]",12,6,"[1,3,1,7]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,2.105145671802454e-23,6.578580224382669e-25
"[1,3,1,7]","[1,3,0,2]",12,6,"[1,3,1,7]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.0011262175860486182,3.519429956401932e-05
"[1,3,1,7]","[1,3,1,1]",12,6,"[1,3,1,7]","[[1,1,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,2.5626466509602712e-24,8.008270784250847e-26
"[1,3,3,5]","[0,0,1,5]",12,6,"[1,3,3,5]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.0012161109827447962,3.800346821077488e-05
"[1,3,3,5]","[0,0,2,4]",12,6,"[1,3,3,5]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,3.453798591695854e-24,1.0793120599049543e-25
"[1,3,3,5]","[0,0,3,3]",12,6,"[1,3,3,5]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.0007314277092642263,2.2857115914507073e-05
"[1,3,3,5]","[0,1,0,5]",12,6,"[1,3,3,5]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,1.1467204962719924e-23,3.583501550849976e-25
"[1,3,3,5]","[0,1,1,4]",12,6,"[1,3,3,5]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,4.3032015358581355e-22,1.3447504799556673e-23
"[1,3,3,5]","[0,1,2,3]",12,6,"[1,3,3,5]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,2.4551769220947286e-23,7.672427881546027e-25
"[1,3,3,5]","[0,1,3,2]",12,6,"[1,3,3,5]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,2.461419242027641e-22,7.691935131336378e-24
"[1,3,3,5]","[0,2,0,4]",12,6,"[1,3,3,5]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,5.056793677722728e-24,1.5802480242883526e-25
"[1,3,3,5]","[0,2,1,3]",12,6,"[1,3,3,5]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.004031667009699272,0.00012598959405310224
"[1,3,3,5]","[0,2,2,2]",12,6,"[1,3,3,5]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,1.0031440320427588e-23,3.1348251001336212e-25
"[1,3,3,5]","[0,2,3,1]",12,6,"[1,3,3,5]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.002921028186762646,9.128213083633269e-05
"[1,3,3,5]","[0,3,0,3]",12,6,"[1,3,3,5]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,5.794130620382729e-24,1.8106658188696027e-25
"[1,3,3,5]","[0,3,1,2]",12,6,"[1,3,3,5]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,2.3073285744516994e-22,7.21040179516156e-24
"[1,3,3,5]","[0,3,2,1]",12,6,"[1,3,3,5]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,1.6841196670406765e-23,5.262873959502114e-25
"[1,3,3,5]","[0,3,3,0]",12,6,"[1,3,3,5]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,1.2397593025547374e-22,3.8742478204835544e-24
"[1,3,3,5]","[1,0,0,5]",12,6,"[1,3,3,5]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,1.2397593025547374e-22,3.8742478204835544e-24
"[1,3,3,5]","[1,0,1,4]",12,6,"[1,3,3,5]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,1.6841196670406765e-23,5.262873959502114e-25
"[1,3,3,5]","[1,0,2,3]",12,6,"[1,3,3,5]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,2.3073285744516994e-22,7.21040179516156e-24
"[1,3,3,5]","[1,0,3,2]",12,6,"[1,3,3,5]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,5.794130620382729e-24,1.8106658188696027e-25
"[1,3,3,5]","[1,1,0,4]",12,6,"[1,3,3,5]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.002921028186762646,9.128213083633269e-05
"[1,3,3,5]","[1,1,1,3]",12,6,"[1,3,3,5]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,1.0031440320427588e-23,3.1348251001336212e-25
"[1,3,3,5]","[1,1,2,2]",12,6,"[1,3,3,5]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.004031667009699272,0.00012598959405310224
"[1,3,3,5]","[1,1,3,1]",12,6,"[1,3,3,5]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,5.056793677722728e-24,1.5802480242883526e-25
"[1,3,3,5]","[1,2,0,3]",12,6,"[1,3,3,5]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,2.461419242027641e-22,7.691935131336378e-24
"[1,3,3,5]","[1,2,1,2]",12,6,"[1,3,3,5]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,2.4551769220947286e-23,7.672427881546027e-25
"[1,3,3,5]","[1,2,2,1]",12,6,"[1,3,3,5]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,4.3032015358581355e-22,1.3447504799556673e-23
"[1,3,3,5]","[1,2,3,0]",12,6,"[1,3,3,5]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,1.1467204962719924e-23,3.583501550849976e-25
"[1,3,3,5]","[1,3,0,2]",12,6,"[1,3,3,5]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.0007314277092642263,2.2857115914507073e-05
"[1,3,3,5]","[1,3,1,1]",12,6,"[1,3,3,5]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,3.453798591695854e-24,1.0793120599049543e-25
"[1,3,3,5]","[1,3,2,0]",12,6,"[1,3,3,5]","[[1,1,1],[1,1,3],[1,3,1],[1,3,3]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.0012161109827447962,3.800346821077488e-05
"[1,3,5,1]","[0,0,4,1]",10,5,"[1,3,5,1]","[[1,1,1],[1,3,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.002890328641645105,9.032277005140953e-05
"[1,3,5,1]","[0,0,5,0]",10,5,"[1,3,5,1]","[[1,1,1],[1,3,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.0011970473192045113,3.740772872514098e-05
"[1,3,5,1]","[0,1,3,1]",10,5,"[1,3,5,1]","[[1,1,1],[1,3,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.006926104612933261,0.0002164407691541644
"[1,3,5,1]","[0,1,4,0]",10,5,"[1,3,5,1]","[[1,1,1],[1,3,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.006172727011401709,0.0001928977191063034
"[1,3,5,1]","[0,2,2,1]",10,5,"[1,3,5,1]","[[1,1,1],[1,3,1]]",0.02852815229229594,0.91290087335347,proved_arbitrary_upper,middle_cubic_quintic_pair,../open_problem_forr4_passive_floor_consolidation_round_3/notes/middle_cubic_quintic_pair_contraction.md,0.008067086367195253,0.00023013906843845057
"[1,3,5,1]","[0,2,3,0]",10,5,"[1,3,5,1]","[[1,1,1],[1,3,1]]",0.04624259624455661,1.4797630798258115,proved_arbitrary_upper,double_endpoint_cubic_quintic_row,../open_problem_forr4_passive_floor_consolidation_round_3/notes/double_endpoint_cubic_quintic_row_contraction.md,0.007494875256279837,0.00034658249037946626
"[1,3,5,1]","[0,3,1,1]",10,5,"[1,3,5,1]","[[1,1,1],[1,3,1]]",0.03125,1.0,provisional_common_1_over_q_target,unresolved_balanced_frontier,../open_problem_forr4_passive_floor_consolidation_round_3/notes/high_degree_record_incidence_frontier.md,0.0038359129329309607,0.00011987227915409252
